lon,lat,time,EPV,H,O3,OMEGA,PHIS,PS,QI,QL,QV,RH,SLP,T,U,V
-105.625,35.0,2022-03-31,1.7024499e-06,5493.915,9.3201734e-08,-0.09486908,18937.709,78913.23,1.8076971e-06,5.930662e-06,0.00075125694,0.53759766,99446.375,253.83215,20.30711,23.73972
-105.625,35.0,2022-04-30,4.2834745e-07,5474.3916,6.335324e-08,0.31417742,18937.709,79023.33,7.258728e-06,6.305054e-06,0.0012478828,0.97802734,99864.16,253.0009,25.204865,2.327617
-105.625,35.0,2022-05-31,4.3835465e-07,5483.4053,7.0592456e-08,0.29592448,18937.709,79143.52,3.5052653e-07,5.3131953e-07,0.0005917549,0.5524903,99942.92,251.18167,25.078854,8.071613
-105.625,35.0,2022-06-30,4.4464485e-07,5474.0376,8.64605e-08,0.44653207,18937.709,79295.25,2.5564805e-06,3.2903627e-06,0.00029504416,0.3425295,100318.94,248.91379,22.970001,9.941886
-105.625,35.0,2022-07-31,1.5226811e-06,5448.1655,8.602889e-08,0.12696531,18937.709,79392.805,1.2516975e-05,2.4937093e-05,0.00015165252,0.19904874,100746.3,247.63815,23.583439,13.5688
-105.625,35.0,2022-08-31,1.0524407e-06,5423.2534,6.930485e-08,-0.13602865,18937.709,79352.93,8.428097e-05,0.00013041496,0.0004727859,0.8447271,100812.21,244.756,17.231888,3.8275268
-105.625,35.5,2022-01-31,5.267349e-07,5528.164,6.2100554e-08,0.5814482,20897.709,77350.93,4.3108594e-07,3.7774444e-06,0.00021869001,0.14453135,99959.21,254.77142,34.32092,13.822037
-105.625,35.5,2022-02-28,5.4426334e-07,5516.914,6.655004e-08,0.16620252,20897.709,77294.29,3.1767413e-06,1.6413629e-05,0.0011878046,0.8967292,99911.18,253.3335,26.967733,19.105585
-105.625,35.5,2022-03-31,1.5017499e-06,5492.5713,7.553571e-08,-1.2877402,20897.709,76973.23,7.774681e-06,2.3268163e-05,0.0013489723,0.8823242,99383.25,254.74817,17.18211,18.606907
-105.625,35.5,2022-04-30,5.14553e-07,5467.9854,6.419725e-08,0.3302907,20897.709,77038.33,5.139038e-06,1.1917204e-05,0.001253128,0.97094727,99797.36,253.11028,22.775177,1.3163866
-105.625,35.5,2022-05-31,2.0718292e-07,5474.999,6.8380565e-08,0.3764909,20897.709,77163.52,2.312474e-06,9.678304e-06,0.0007479191,0.7299805,99922.08,250.70218,25.242916,9.077473
-105.625,35.5,2022-06-30,3.941206e-07,5464.0376,8.448144e-08,0.28466684,20897.709,77332.25,2.6933849e-06,3.3825636e-06,0.00038719294,0.46582052,100384.19,248.44427,19.567657,9.035636
-105.625,35.5,2022-07-31,1.1294302e-06,5440.5874,7.962605e-08,0.019055158,20897.709,77382.805,3.284216e-05,7.367134e-05,0.00034965915,0.5131967,100741.55,246.59079,19.591251,11.584425
-105.625,35.5,2022-08-31,8.144768e-07,5418.3003,7.1371225e-08,-0.09806478,20897.709,77360.93,3.1098723e-05,3.9368868e-05,0.00045013614,0.8571783,100829.46,244.07826,13.563919,3.2038696
-105.625,36.0,2022-01-31,8.3651605e-07,5510.3203,6.265353e-08,0.46938762,24385.709,73958.68,3.7653372e-06,2.6360154e-05,0.0004454857,0.3380128,100054.57,253.52533,31.930294,12.3493805
-105.625,36.0,2022-02-28,6.770641e-07,5500.7266,6.393069e-08,0.31488416,24385.709,73903.54,7.3574483e-06,3.132224e-05,0.0011382136,0.929444,100035.164,252.6167,25.64742,17.18371
-105.625,36.0,2022-03-31,1.3909225e-06,5486.29,6.1973324e-08,-2.2511191,24385.709,73601.73,1.4089048e-05,2.1182e-05,0.0015792847,0.9941406,99342.5,255.11731,11.061015,15.700657
-105.625,36.0,2022-04-30,2.8958038e-07,5461.548,6.448829e-08,0.29611102,24385.709,73630.83,4.3790787e-06,1.231581e-05,0.00121212,0.9470215,99737.016,253.07121,19.53299,0.13767563
-105.625,36.0,2022-05-31,2.4554177e-07,5461.0303,6.849698e-08,0.3386491,24385.709,73747.15,2.2053719e-06,5.3104013e-06,0.0007429123,0.75366217,100012.42,250.4512,25.313229,10.307941
-105.625,36.0,2022-06-30,3.074494e-07,5454.944,6.402145e-08,-0.6044933,24385.709,73811.25,1.5594065e-05,2.6524067e-05,0.00087618944,0.9970705,100216.81,249.20114,19.677032,11.264152
-105.625,36.0,2022-07-31,2.9112346e-07,5433.345,7.566793e-08,-0.20878908,24385.709,73870.68,4.3451786e-05,6.741285e-05,0.00053598324,0.83448577,100599.05,246.13083,13.595158,9.644972
-105.625,36.0,2022-08-31,2.6011793e-07,5414.686,6.9159334e-08,-0.32300985,24385.709,73931.93,1.9602478e-05,1.5173107e-05,0.0004980583,0.98559624,100939.96,243.71498,9.142044,1.544812
-105.625,36.5,2022-01-31,7.806367e-07,5494.2266,6.3482986e-08,0.2577177,24161.709,74092.43,7.128343e-06,2.9087067e-05,0.00097346364,0.8117677,99898.52,252.164,29.906857,11.720474
-105.625,36.5,2022-02-28,8.343412e-07,5484.414,6.451277e-08,0.3903236,24161.709,74051.29,5.982816e-06,2.0198524e-05,0.001049045,0.93261784,100007.35,251.6958,24.811483,14.996211
-105.625,36.5,2022-03-31,9.289175e-08,5472.79,6.1755046e-08,-1.646627,24161.709,73836.48,1.4755875e-05,2.1710992e-05,0.0013580322,0.99121094,99539.125,253.70715,13.721171,12.481907
-105.625,36.5,2022-04-30,6.792561e-08,5455.923,6.5958034e-08,-0.08462629,24161.709,73820.45,6.1951578e-06,2.720207e-05,0.0011920929,0.96972656,99681.42,252.66496,17.65799,2.780742
-105.625,36.5,2022-05-31,3.414098e-07,5449.2646,6.766752e-08,0.06338054,24161.709,73914.15,2.863817e-06,7.307157e-06,0.0007407665,0.78710943,99972.92,249.88284,24.578854,10.347004
-105.625,36.5,2022-06-30,4.4214192e-07,5442.4204,5.881186e-08,-1.3500988,24161.709,73903.75,3.093481e-05,4.8562884e-05,0.00091195223,0.9946291,99996.19,249.63376,18.407501,11.066886
-105.625,36.5,2022-07-31,2.01018e-07,5428.0483,6.9032254e-08,-0.59739995,24161.709,74030.695,2.937764e-05,5.6624413e-05,0.00066806714,0.9848764,100492.3,246.58884,9.4213295,8.129347
-105.625,36.5,2022-08-31,2.1448312e-07,5412.6494,6.630716e-08,-0.7831234,24161.709,74148.68,3.132224e-05,3.0696392e-05,0.00053096004,0.9978033,100832.21,244.2228,7.6537633,2.6423461
-105.625,37.0,2022-01-31,3.3342724e-07,5475.383,6.611688e-08,0.37563762,25025.709,73152.93,8.959323e-06,2.8304756e-05,0.0009663111,0.85766613,99876.46,251.55463,29.539669,13.392349
-105.625,37.0,2022-02-28,5.524706e-07,5469.883,6.6768315e-08,0.5631752,25025.709,73118.79,9.7081065e-06,3.1977892e-05,0.00091028545,0.8715827,99917.71,250.92627,24.506796,13.023555
-105.625,37.0,2022-03-31,1.3875939e-07,5459.7744,6.716836e-08,-0.1402182,25025.709,72957.73,3.516674e-06,1.7039478e-05,0.0010771751,0.7961426,99516.875,253.71301,21.123516,12.368626
-105.625,37.0,2022-04-30,1.5453861e-07,5445.9854,6.761695e-08,-0.35604963,25025.709,72910.83,7.4878335e-06,3.388524e-05,0.001065731,0.9291992,99613.67,251.92863,17.763458,5.6840625
-105.625,37.0,2022-05-31,2.2947646e-07,5436.3896,6.379671e-08,-0.21329182,25025.709,72992.02,9.339303e-06,2.0839274e-05,0.00086402893,0.9672852,99867.72,249.34573,24.180416,10.620441
-105.625,37.0,2022-06-30,1.637929e-07,5426.819,6.004878e-08,-1.0510266,25025.709,73053.25,2.4609268e-05,3.837049e-05,0.00082469103,0.9851076,100137.44,248.72678,21.087189,10.05712
-105.625,37.0,2022-07-31,-1.3623719e-07,5419.6226,6.233837e-08,-0.7925904,25025.709,73165.055,3.08007e-05,6.0364604e-05,0.00068118016,0.9968393,100445.55,246.71384,10.520939,6.7367687
-105.625,37.0,2022-08-31,1.2437766e-07,5404.728,6.5666875e-08,-0.69804037,25025.709,73298.87,4.6044588e-05,3.4168363e-05,0.00055790134,0.99829155,100878.21,244.80482,8.503372,3.5277221
-105.625,37.5,2022-01-31,7.040354e-07,5463.383,6.912913e-08,0.5152861,24409.709,73669.68,5.6810677e-06,1.8715858e-05,0.00075554906,0.67260754,99876.21,251.71283,30.922482,12.173599
-105.625,37.5,2022-02-28,5.190594e-07,5459.492,6.682652e-08,0.5282631,24409.709,73613.29,1.4722347e-05,4.7549605e-05,0.0008466277,0.8271491,99804.63,250.73682,24.55367,9.886836
-105.625,37.5,2022-03-31,6.174592e-07,5455.759,7.076268e-08,0.42612702,24409.709,73484.73,1.7364509e-06,5.237758e-06,0.00075769424,0.55981445,99433.5,253.65051,22.334454,10.837376
-105.625,37.5,2022-04-30,1.6222202e-07,5440.3447,6.671473e-08,-0.5633861,24409.709,73496.33,7.63312e-06,2.1874905e-05,0.00097489357,0.93115234,99624.234,251.02531,18.68924,6.721172
-105.625,37.5,2022-05-31,1.7883579e-07,5425.6865,6.1846755e-08,-0.1745345,24409.709,73610.02,1.8924475e-05,3.3065677e-05,0.0008585453,0.99755865,99936.61,248.949,24.031979,11.651691
-105.625,37.5,2022-06-30,4.7642624e-07,5414.668,6.394869e-08,-0.118287265,24409.709,73695.0,3.687106e-06,3.3108518e-06,0.00067234156,0.9106447,100308.69,247.40085,24.360626,8.318839
-105.625,37.5,2022-07-31,-8.180336e-09,5413.0854,6.340066e-08,-0.6608765,24409.709,73861.805,2.3014843e-05,3.375113e-05,0.0006518547,0.9987924,100561.55,246.24509,13.028751,6.110792
-105.625,37.5,2022-08-31,2.2123521e-07,5399.113,6.355685e-08,-0.42355,24409.709,74034.055,5.1289797e-05,2.7477741e-05,0.0005795974,0.9992681,101145.71,245.17201,8.352982,2.9416625
-105.625,38.0,2022-01-31,9.13583e-07,5449.4453,6.691724e-08,0.48330364,24929.709,73082.93,7.953495e-06,2.5339425e-05,0.00077104627,0.7253419,99784.336,251.19232,29.664669,9.595474
-105.625,38.0,2022-02-28,3.9181745e-07,5448.539,6.285385e-08,0.18915173,24929.709,73057.79,1.1499971e-05,3.0055642e-05,0.0009107623,0.9196784,99723.76,250.40088,24.02242,7.2989454
-105.625,38.0,2022-03-31,8.19498e-07,5449.0244,6.495647e-08,-0.34125274,24929.709,73009.23,7.942319e-06,2.669543e-05,0.001024723,0.8522949,99537.25,252.5216,20.02586,11.649876
-105.625,38.0,2022-04-30,1.5360729e-07,5429.001,6.360062e-08,-0.472581,24929.709,73110.33,1.0713935e-05,2.9280782e-05,0.0010228157,0.99438477,99797.94,250.80363,19.056427,8.654765
-105.625,38.0,2022-05-31,3.6813586e-07,5414.3896,6.330195e-08,0.06814128,24929.709,73214.27,1.9282103e-05,2.0720065e-05,0.00081920624,0.99389654,100154.984,248.54263,23.039791,11.425129
-105.625,38.0,2022-06-30,2.2900731e-07,5408.7544,6.402145e-08,0.3120106,24929.709,73298.75,1.9706786e-06,9.5018186e-07,0.00061988947,0.909424,100425.44,246.49606,21.634064,7.0317297
-105.625,38.0,2022-07-31,6.213452e-08,5407.294,6.2061886e-08,-0.33551142,24929.709,73456.555,2.2813678e-05,2.797693e-05,0.0006356422,0.99903655,100781.8,245.94138,12.743595,5.7416515
-105.625,38.0,2022-08-31,6.5296143e-07,5397.0386,6.074833e-08,-0.36957967,24929.709,73600.4,5.015731e-05,2.861023e-05,0.0005795974,0.9997564,101443.21,245.14857,6.2289586,1.7664917
-105.625,38.5,2022-01-31,5.085159e-07,5433.117,6.185317e-08,0.3407255,25729.709,72212.93,8.299947e-06,2.3961067e-05,0.0008511549,0.8828126,99697.586,250.1806,27.789669,7.7185216
-105.625,38.5,2022-02-28,2.1658329e-07,5435.9297,5.960877e-08,-0.21441272,25729.709,72277.29,1.3016164e-05,3.2499433e-05,0.0009429488,0.99096745,99746.695,249.98877,22.170858,7.6466017
-105.625,38.5,2022-03-31,9.694991e-07,5432.3994,6.112931e-08,-1.0655723,25729.709,72301.23,1.695007e-05,3.916025e-05,0.0010972023,0.9975586,99692.5,251.49817,15.45164,13.083469
-105.625,38.5,2022-04-30,2.2171025e-07,5414.704,6.114135e-08,-0.44872388,25729.709,72390.83,1.2688339e-05,3.607571e-05,0.0009918213,0.99853516,100003.734,250.44426,18.43924,9.568828
-105.625,38.5,2022-05-31,2.8692742e-07,5403.1143,6.3214635e-08,-0.13205403,25729.709,72410.02,2.2247434e-05,2.6114285e-05,0.00078344345,0.9970704,100203.734,248.03983,20.227291,9.546223
-105.625,38.5,2022-06-30,2.1472461e-07,5400.7095,6.0863684e-08,-0.22522086,25729.709,72553.75,2.2925436e-05,2.2545457e-05,0.00068640825,0.9855959,100565.19,246.8237,15.88797,8.145011
-105.625,38.5,2022-07-31,3.0381273e-07,5400.4995,5.960261e-08,-0.35451815,25729.709,72684.305,3.0711293e-05,2.7529895e-05,0.0006268207,0.99952483,101002.55,245.87106,10.278751,5.966261
-105.625,38.5,2022-08-31,8.24594e-07,5394.1597,5.8201746e-08,-0.47077596,25729.709,72815.68,4.3198466e-05,4.272163e-05,0.0005087871,0.99877983,101568.71,243.84584,4.341019,0.98572993
-105.625,39.0,2022-01-31,4.2436216e-07,5426.297,5.9335694e-08,0.103420824,27177.709,70858.93,1.0829419e-05,1.5966594e-05,0.00089383184,0.97973645,99775.336,249.62054,24.211544,8.872818
-105.625,39.0,2022-02-28,2.2490698e-07,5425.133,5.896849e-08,-0.4148064,27177.709,70982.29,1.9304454e-05,3.747642e-05,0.00090241764,0.9985358,99962.54,249.50635,19.975546,10.367305
-105.625,39.0,2022-03-31,2.2176351e-07,5420.157,5.971778e-08,-0.9278769,27177.709,71015.23,2.2821128e-05,3.9428473e-05,0.00095915794,0.998291,99966.44,250.1222,12.662578,14.298313
-105.625,39.0,2022-04-30,2.608258e-07,5411.3135,6.0108164e-08,-0.5337535,27177.709,71033.33,1.73226e-05,3.84897e-05,0.00091171265,0.99853516,100149.984,249.61711,16.790802,11.900859
-105.625,39.0,2022-05-31,1.7382993e-07,5398.4053,6.084267e-08,-0.32738942,27177.709,71040.52,2.090633e-05,3.361702e-05,0.0007510185,0.9990235,100320.36,247.65091,17.442135,10.063801
-105.625,39.0,2022-06-30,4.4068673e-07,5394.3423,5.942304e-08,-0.68408316,27177.709,71167.25,2.886355e-05,3.786385e-05,0.00066805,0.9990236,100713.94,246.50974,10.749298,10.393058
-105.625,39.0,2022-07-31,5.4560735e-07,5396.2163,5.8191073e-08,-0.48979494,27177.709,71313.805,2.8148293e-05,3.4227967e-05,0.0005729381,0.999769,101179.05,245.00876,6.7035565,7.6840343
-105.625,39.0,2022-08-31,5.2200164e-08,5392.691,5.801257e-08,-0.4111675,27177.709,71431.93,3.015995e-05,2.9847026e-05,0.0004599113,0.99877983,101641.71,242.89272,4.4855504,2.3497436
-105.625,39.5,2022-01-31,3.7129678e-07,5414.5117,5.8433475e-08,-0.28866902,28753.709,69539.93,2.2731721e-05,6.2674284e-05,0.000859738,0.99829113,99966.9,249.02191,19.020138,9.325943
-105.625,39.5,2022-02-28,1.588995e-07,5406.1504,5.8692002e-08,-0.15972522,28753.709,69694.29,9.484589e-06,1.5899539e-05,0.00081038807,0.9968268,100305.38,248.44312,18.745077,11.449336
-105.625,39.5,2022-03-31,2.8055325e-07,5404.657,5.897563e-08,-0.32881683,28753.709,69685.23,1.2371689e-05,2.1584332e-05,0.0007944107,0.99658203,100288.25,248.2428,15.748515,12.962376
-105.625,39.5,2022-04-30,3.5302673e-07,5395.464,6.0268235e-08,-0.24667463,28753.709,69683.33,8.504838e-06,1.3522804e-05,0.00079894066,0.98461914,100321.36,248.42393,17.24002,13.334453
-105.625,39.5,2022-05-31,2.92981e-07,5385.0146,6.030425e-08,-0.18661946,28753.709,69659.52,9.026378e-06,1.8581748e-05,0.0006940365,0.99755865,100493.36,246.88968,17.125729,9.907551
-105.625,39.5,2022-06-30,-7.5382374e-08,5385.608,5.9510352e-08,-0.5076305,28753.709,69819.25,1.8775463e-05,3.309548e-05,0.00061321375,0.99926776,100893.19,245.64938,10.034454,9.266105
-105.625,39.5,2022-07-31,-1.0690053e-07,5388.2983,5.816197e-08,-0.38446352,28753.709,70006.805,2.066791e-05,3.0353665e-05,0.0005188171,0.999769,101409.55,244.02829,6.3422284,7.180128
-105.625,39.5,2022-08-31,-2.5513629e-07,5387.316,5.8259953e-08,-0.23222005,28753.709,70117.93,1.5638769e-05,1.9028783e-05,0.00045418926,1.0000005,101743.71,242.75014,6.770951,1.6673706
-105.625,40.0,2022-01-31,4.2412933e-07,5401.674,5.779319e-08,-0.35074177,26625.709,71613.93,2.0980835e-05,3.6865473e-05,0.00079155026,0.9985353,100244.9,248.1878,19.324825,11.392349
-105.625,40.0,2022-02-28,8.5273484e-07,5396.5767,5.8953937e-08,0.012271851,26625.709,71689.29,1.1615455e-05,1.9587576e-05,0.00072288845,0.99877995,100506.63,247.27417,20.760702,11.781367
-105.625,40.0,2022-03-31,7.388658e-07,5391.368,5.8859214e-08,0.045755923,26625.709,71717.23,1.2077391e-05,2.0109117e-05,0.0006816387,0.99853516,100639.0,246.69836,19.861797,11.032688
-105.625,40.0,2022-04-30,2.1554024e-07,5385.29,6.223274e-08,0.03951922,26625.709,71696.33,4.1015446e-06,6.3907355e-06,0.00071549416,0.98461914,100587.11,247.31047,20.72049,13.377421
-105.625,40.0,2022-05-31,2.1544841e-07,5376.827,6.075536e-08,-0.0019270778,26625.709,71720.52,7.0203096e-06,1.103431e-05,0.000613451,0.98559576,100724.36,245.78226,19.672604,10.347004
-105.625,40.0,2022-06-30,6.4723466e-08,5378.35,5.9554008e-08,-0.22955436,26625.709,71886.25,1.3444573e-05,1.9706786e-05,0.0005648148,0.9982912,101084.19,244.86032,12.973907,8.834464
-105.625,40.0,2022-07-31,-1.5276817e-07,5383.9077,5.808921e-08,-0.2780945,26625.709,72108.305,2.1390617e-05,2.6248395e-05,0.0004882995,0.999769,101605.55,243.44626,8.651798,7.0629406
-105.625,40.0,2022-08-31,-2.3464719e-07,5385.363,5.8594647e-08,-0.009685874,26625.709,72201.93,1.7300248e-05,1.5288591e-05,0.00041687675,0.99755913,101979.71,241.95717,10.009232,2.4574096
-105.0,10.0,2022-01-31,1.1555596e-07,5853.039,7.052611e-08,0.103909105,0.0,101027.93,0.0,0.0,0.00058460294,0.10955822,101024.336,268.08783,-2.8861132,-3.1369474
-105.0,10.0,2022-02-28,1.5342798e-07,5869.883,7.050816e-08,0.018375367,0.0,101254.29,0.0,0.0,0.0005011592,0.0953376,101258.38,267.8921,-3.571329,-4.9217577
-105.0,10.0,2022-03-31,1.7577946e-07,5867.665,7.2305184e-08,0.046610415,0.0,101345.23,0.0,0.0,0.0004899502,0.09661865,101343.0,267.4845,-5.880391,-4.72903
-105.0,10.0,2022-04-30,2.455754e-07,5849.954,7.4863806e-08,0.13400164,0.0,101171.33,0.0,0.0,0.00043737888,0.08520508,101174.11,267.63373,-6.7052927,-4.0639844
-105.0,10.0,2022-05-31,3.087262e-07,5853.124,7.6733365e-08,0.085475266,0.0,101175.52,0.0,0.0,0.00034761432,0.06549076,101172.36,268.12503,-7.518802,-1.7447932
-105.0,10.0,2022-06-30,2.1556862e-07,5870.225,7.723459e-08,0.04772836,0.0,101333.25,0.0,0.0,0.0002878916,0.052597243,101330.19,268.70602,-8.76828,0.9692297
-105.0,10.0,2022-07-31,1.01250066e-07,5872.8687,7.639552e-08,-0.010119647,0.0,101296.805,0.0,0.0,0.00026835842,0.047239047,101299.55,269.34665,-9.420467,0.91645646
-105.0,10.0,2022-08-31,1.1995388e-07,5850.8706,7.626067e-08,-0.1341976,0.0,101052.93,0.0,0.0,0.0002520103,0.04451042,101050.21,269.30872,-8.725143,-0.3233521
-105.0,10.5,2022-01-31,1.4302998e-07,5854.914,7.006045e-08,0.10854778,0.0,101035.93,0.0,0.0,0.0005838877,0.11013805,101037.836,267.97064,-2.3021288,-2.8762052
-105.0,10.5,2022-02-28,1.7519764e-07,5871.508,7.030443e-08,0.002384156,0.0,101270.29,0.0,0.0,0.0005030665,0.09634468,101269.38,267.7827,-3.5986729,-4.283086
-105.0,10.5,2022-03-31,1.7158851e-07,5868.915,7.227608e-08,0.022928774,0.0,101345.23,0.0,0.0,0.0005142689,0.10241699,101345.0,267.35168,-6.3374224,-3.9399676
-105.0,10.5,2022-04-30,2.1111646e-07,5851.454,7.503843e-08,0.1337575,0.0,101179.33,0.0,0.0,0.00045835972,0.09030151,101177.11,267.50873,-7.3146677,-3.2612503
-105.0,10.5,2022-05-31,2.3727628e-07,5854.374,7.690799e-08,0.096827805,0.0,101183.52,0.0,0.0,0.0003474951,0.06594852,101183.36,268.1016,-7.9445834,-1.2457697
-105.0,10.5,2022-06-30,1.5354836e-07,5871.225,7.7671146e-08,0.061766446,0.0,101341.25,0.0,0.0,0.0002880108,0.052826125,101343.19,268.76852,-8.885468,1.2280188
-105.0,10.5,2022-07-31,7.8665494e-08,5874.2437,7.758878e-08,-0.02330324,0.0,101312.805,0.0,0.0,0.00026788158,0.046842318,101311.05,269.36227,-9.506405,1.1835463
-105.0,10.5,2022-08-31,1.3043126e-07,5852.1206,7.7453926e-08,-0.13493001,0.0,101052.93,0.0,0.0,0.0002839584,0.050110396,101054.71,269.19153,-8.834518,-0.07725835
-105.0,11.0,2022-01-31,1.7847844e-07,5856.664,7.011866e-08,0.1183134,0.0,101043.93,0.0,0.0,0.000572682,0.10839855,101047.086,267.90814,-1.931035,-2.5949552
-105.0,11.0,2022-02-28,1.9591957e-07,5873.008,7.039174e-08,-0.005062133,0.0,101278.29,0.0,0.0,0.0004966292,0.095154494,101277.88,267.7749,-3.696329,-3.5789843
-105.0,11.0,2022-03-31,1.6460359e-07,5870.04,7.207235e-08,0.004129946,0.0,101345.23,0.0,0.0,0.00052547455,0.10491943,101347.5,267.32043,-6.614766,-2.952663
-105.0,11.0,2022-04-30,1.6292051e-07,5852.954,7.498022e-08,0.123259455,0.0,101179.33,0.0,0.0,0.00047433376,0.094177246,101182.61,267.4228,-7.5763865,-2.279805
-105.0,11.0,2022-05-31,1.7068672e-07,5855.624,7.705351e-08,0.10573894,0.0,101199.52,0.0,0.0,0.0003601313,0.06890873,101196.86,268.0469,-7.9641147,-0.68034005
-105.0,11.0,2022-06-30,1.2237815e-07,5871.975,7.8049496e-08,0.07543832,0.0,101357.25,0.0,0.0,0.0003021967,0.055847365,101358.19,268.72946,-8.666718,1.4726477
-105.0,11.0,2022-07-31,8.914287e-08,5875.4937,7.857831e-08,-0.035998553,0.0,101328.805,0.0,0.0,0.0002695505,0.047010165,101325.05,269.3232,-9.416561,1.5814955
-105.0,11.0,2022-08-31,1.3648486e-07,5853.1206,7.8501664e-08,-0.13358724,0.0,101060.93,0.0,0.0,0.00028836913,0.051117476,101060.71,269.01965,-8.900925,0.24793696
-105.0,11.5,2022-01-31,1.9518404e-07,5858.414,7.052611e-08,0.12759075,0.0,101059.93,0.0,0.0,0.0005545622,0.105316274,101062.336,267.86908,-1.85291,-2.1994474
-105.0,11.5,2022-02-28,2.0825959e-07,5874.383,7.0711884e-08,-0.0021324456,0.0,101294.29,0.0,0.0,0.0004695687,0.089722365,101291.38,267.81396,-3.7627354,-2.854375
-105.0,11.5,2022-03-31,1.7182134e-07,5871.165,7.1694004e-08,0.0008340478,0.0,101353.23,0.0,0.0,0.00050997734,0.1015625,101354.0,267.34387,-6.5874224,-1.9219013
-105.0,11.5,2022-04-30,1.3661065e-07,5854.454,7.468918e-08,0.107634455,0.0,101195.33,0.0,0.0,0.00048732758,0.09716797,101191.61,267.3603,-7.412324,-1.2251173
-105.0,11.5,2022-05-31,1.3366665e-07,5856.749,7.716992e-08,0.10683757,0.0,101215.52,0.0,0.0,0.00038361552,0.0740662,101213.36,267.9219,-7.6945834,0.0013005733
-105.0,11.5,2022-06-30,1.1804168e-07,5872.85,7.8340534e-08,0.085203946,0.0,101381.25,0.0,0.0,0.00030923006,0.057617385,101378.19,268.6279,-8.350311,1.8886633
-105.0,11.5,2022-07-31,1.08234985e-07,5876.7437,7.933501e-08,-0.044543475,0.0,101344.805,0.0,0.0,0.0002666895,0.046720248,101342.05,269.2529,-9.287655,2.150099
-105.0,11.5,2022-08-31,1.3648486e-07,5854.1206,7.928747e-08,-0.13407552,0.0,101068.93,0.0,0.0,0.00030029006,0.053513106,101070.21,268.84778,-8.951706,0.6639526
-105.0,12.0,2022-01-31,1.8371713e-07,5859.914,7.102088e-08,0.12685832,0.0,101083.93,0.0,0.0,0.00051689206,0.09866344,101084.086,267.84564,-1.931035,-1.6335294
-105.0,12.0,2022-02-28,2.060477e-07,5875.633,7.1177546e-08,0.0060462654,0.0,101310.29,0.0,0.0,0.00041962002,0.080139846,101307.38,267.8452,-3.7236729,-2.097539
-105.0,12.0,2022-03-31,1.927761e-07,5872.165,7.160669e-08,0.012796938,0.0,101361.23,0.0,0.0,0.00046253204,0.09152222,101362.0,267.4298,-6.2944536,-1.009792
-105.0,12.0,2022-04-30,1.4336274e-07,5855.829,7.413621e-08,0.09152117,0.0,101203.33,0.0,0.0,0.0004837513,0.096466064,101203.61,267.34467,-6.9240427,-0.2229506
-105.0,12.0,2022-05-31,1.2068634e-07,5857.749,7.69953e-08,0.10171062,0.0,101231.52,0.0,0.0,0.00040566924,0.0791016,101230.86,267.75003,-7.2258334,0.831867
-105.0,12.0,2022-06-30,1.17517814e-07,5873.6,7.851516e-08,0.088621914,0.0,101397.25,0.0,0.0,0.00030779955,0.057846267,101397.69,268.48727,-8.010468,2.5649328
-105.0,12.0,2022-07-31,1.0939914e-07,5877.9937,7.977157e-08,-0.044909686,0.0,101360.805,0.0,0.0,0.00026502056,0.0468118,101360.05,269.1826,-9.096249,2.8454115
-105.0,12.0,2022-08-31,1.0807952e-07,5855.2456,7.9869544e-08,-0.13273275,0.0,101084.93,0.0,0.0,0.0003240127,0.057938155,101082.71,268.74622,-8.936081,1.2230346
-105.0,12.5,2022-01-31,1.6608021e-07,5861.414,7.1457436e-08,0.1105009,0.0,101099.93,0.0,0.0,0.00046658574,0.08987438,101097.336,267.79877,-1.9720507,-0.90476966
-105.0,12.5,2022-02-28,1.9580315e-07,5876.758,7.164321e-08,0.016300172,0.0,101310.29,0.0,0.0,0.00037765835,0.072571486,101313.88,267.80615,-3.5674229,-1.2762499
-105.0,12.5,2022-03-31,2.1233387e-07,5873.165,7.189773e-08,0.035013735,0.0,101369.23,0.0,0.0,0.00040745735,0.08016968,101365.5,267.52356,-5.8725786,-0.28110847
-105.0,12.5,2022-04-30,1.7316506e-07,5857.079,7.3495926e-08,0.07882586,0.0,101211.33,0.0,0.0,0.00045883656,0.09112549,101213.61,267.39154,-6.287324,0.5868944
-105.0,12.5,2022-05-31,1.3116372e-07,5858.499,7.6355015e-08,0.09524089,0.0,101247.52,0.0,0.0,0.00042629245,0.08392338,101244.36,267.57816,-6.577396,1.7465398
-105.0,12.5,2022-06-30,1.18216306e-07,5874.225,7.848605e-08,0.08618051,0.0,101413.25,0.0,0.0,0.0003173363,0.060226638,101411.19,268.3076,-7.572967,3.4312658
-105.0,12.5,2022-07-31,9.868893e-08,5879.2437,7.9917086e-08,-0.03892824,0.0,101376.805,0.0,0.0,0.0002618019,0.04679654,101375.55,269.0732,-8.748592,3.6068861
-105.0,12.5,2022-08-31,6.756699e-08,5856.2456,8.0277e-08,-0.12772787,0.0,101092.93,0.0,0.0,0.0003262777,0.058456954,101096.21,268.69153,-8.736862,1.9237182
-105.0,13.0,2022-01-31,1.5571925e-07,5862.539,7.189399e-08,0.083889574,0.0,101107.93,0.0,0.0,0.0004299885,0.083740346,101104.586,267.71283,-1.9447069,-0.04023718
